234,817	29,15
235,084	14,15
235,35	-70,85
235,617	-60,85
235,883	89,15
236,149	107,15
236,416	-61,85
236,682	-85,85
236,948	-6,85
237,215	16,15
237,481	-64,85
237,748	-24,85
238,014	40,15
238,28	-25,85
238,547	-81,85
238,813	-77,85
239,079	0,15
239,345	-5,85
239,612	-74,85
239,878	-59,85
240,144	-24,85
240,411	-23,85
240,677	-54,85
240,943	-37,85
241,209	54,15
241,475	35,15
241,742	-81,85
242,008	-45,85
242,274	-9,85
242,54	-34,85
242,806	-70,85
243,073	-68,85
243,339	-36,85
243,605	-40,85
243,871	-61,85
244,137	-15,85
244,403	13,15
244,67	-21,85
244,936	-88,85
245,202	-56,85
245,468	35,15
245,734	-21,85
246	-62,85
246,266	-53,85
246,532	-18,85
246,798	-11,85
247,064	-87,85
247,33	-57,85
247,596	16,15
247,862	17,15
248,128	-55,85
248,394	-82,85
248,66	24,15
248,926	18,15
249,192	-72,85
249,458	-50,85
249,724	5,15
249,99	-2,85
250,256	-58,85
250,522	-51,85
250,788	-19,85
251,054	-7,85
251,32	-27,85
251,586	-23,85
251,852	20,15
252,118	-5,85
252,383	-64,85
252,649	-33,85
252,915	76,15
253,181	49,15
253,447	-51,85
253,713	-54,85
253,978	38,15
254,244	-10,85
254,51	-36,85
254,776	6,15
255,042	55,15
255,307	20,15
255,573	-41,85
255,839	-46,85
256,105	27,15
256,371	-3,85
256,636	-77,85
256,902	-63,85
257,168	-13,85
257,433	-16,85
257,699	-76,85
257,965	-71,85
258,23	-23,85
258,496	-40,85
258,762	-87,85
259,028	-55,85
259,293	19,15
259,559	5,15
259,824	-50,85
260,09	-33,85
260,356	15,15
260,621	1,15
260,887	-74,85
261,152	-60,85
261,418	2,15
261,684	4,15
261,949	-48,85
262,215	-59,85
262,48	13,15
262,746	-41,85
263,011	-26,85
263,277	16,15
263,542	15,15
263,808	25,15
264,073	-73,85
264,339	-79,85
264,604	-25,85
264,87	8,15
265,135	-32,85
265,401	-39,85
265,666	-2,85
265,932	-18,85
266,197	-76,85
266,463	-73,85
266,728	-25,85
266,993	-24,85
267,259	-46,85
267,524	-43,85
267,79	-2,85
268,055	6,15
268,32	-49,85
268,586	-46,85
268,851	-31,85
269,116	-44,85
269,382	-86,85
269,647	-16,85
269,912	4,15
270,178	-60,85
270,443	-81,85
270,708	-31,85
270,973	57,15
271,239	49,15
271,504	-76,85
271,769	-48,85
272,034	46,15
272,3	24,15
272,565	-63,85
272,83	-28,85
273,095	39,15
273,36	-8,85
273,626	-75,85
273,891	-58,85
274,156	-10,85
274,421	3,15
274,686	-56,85
274,951	-32,85
275,217	121,15
275,482	35,15
275,747	-46,85
276,012	-60,85
276,277	-45,85
276,542	-49,85
276,807	-58,85
277,072	-16,85
277,337	57,15
277,602	42,15
277,868	-23,85
278,133	-14,85
278,398	43,15
278,663	-20,85
278,928	-86,85
279,193	-58,85
279,458	29,15
279,723	-1,85
279,988	-58,85
280,253	-70,85
280,518	-11,85
280,783	3,15
281,047	-54,85
281,312	-27,85
281,577	39,15
281,842	-1,85
282,107	-72,85
282,372	-19,85
282,637	39,15
282,902	37,15
283,167	-62,85
283,432	-40,85
283,696	22,15
283,961	-17,85
284,226	-58,85
284,491	-26,85
284,756	45,15
285,021	-40,85
285,285	-83,85
285,55	-73,85
285,815	-15,85
286,08	-40,85
286,345	-67,85
286,609	-14,85
286,874	12,15
287,139	-10,85
287,404	-56,85
287,668	-41,85
287,933	10,15
288,198	-28,85
288,463	-70,85
288,727	-9,85
288,992	59,15
289,257	-11,85
289,521	-73,85
289,786	-61,85
290,051	-1,85
290,315	24,15
290,58	-44,85
290,845	-37,85
291,109	25,15
291,374	-1,85
291,638	-45,85
291,903	-9,85
292,168	28,15
292,432	-39,85
292,697	-49,85
292,961	-16,85
293,226	15,15
293,49	1,15
293,755	-52,85
294,019	-16,85
294,284	70,15
294,549	-23,85
294,813	-98,85
295,077	-46,85
295,342	81,15
295,606	67,15
295,871	-51,85
296,135	-15,85
296,4	45,15
296,664	0,15
296,929	-12,85
297,193	-17,85
297,458	12,15
297,722	28,15
297,986	-22,85
298,251	-26,85
298,515	40,15
298,78	-3,85
299,044	-27,85
299,308	-18,85
299,573	32,15
299,837	57,15
300,101	-63,85
300,366	-59,85
300,63	-28,85
300,894	12,15
301,158	-49,85
301,423	-44,85
301,687	17,15
301,951	-55,85
302,216	-78,85
302,48	-75,85
302,744	-10,85
303,008	-7,85
303,273	-25,85
303,537	-19,85
303,801	8,15
304,065	-27,85
304,329	-60,85
304,594	-18,85
304,858	16,15
305,122	14,15
305,386	-77,85
305,65	-33,85
305,914	75,15
306,179	41,15
306,443	-45,85
306,707	-10,85
306,971	127,15
307,235	115,15
307,499	28,15
307,763	51,15
308,027	108,15
308,291	33,15
308,555	0,15
308,819	36,15
309,083	127,15
309,347	105,15
309,611	64,15
309,875	124,15
310,139	210,15
310,403	186,15
310,667	73,15
310,931	90,15
311,195	144,15
311,459	132,15
311,723	58,15
311,987	56,15
312,251	138,15
312,515	88,15
312,779	51,15
313,043	56,15
313,307	92,15
313,571	106,15
313,835	61,15
314,099	64,15
314,362	121,15
314,626	114,15
314,89	31,15
315,154	64,15
315,418	115,15
315,682	107,15
315,945	82,15
316,209	81,15
316,473	137,15
316,737	154,15
317,001	46,15
317,264	16,15
317,528	80,15
317,792	33,15
318,056	1,15
318,319	39,15
318,583	92,15
318,847	40,15
319,111	5,15
319,374	7,15
319,638	55,15
319,902	19,15
320,165	-47,85
320,429	-35,85
320,693	-9,85
320,956	-31,85
321,22	-19,85
321,484	-4,85
321,747	40,15
322,011	9,15
322,274	-13,85
322,538	-27,85
322,802	-5,85
323,065	-9,85
323,329	-54,85
323,592	6,15
323,856	67,15
324,119	17,15
324,383	-26,85
324,647	-3,85
324,91	81,15
325,174	44,15
325,437	22,15
325,701	3,15
325,964	47,15
326,228	25,15
326,491	-16,85
326,754	11,15
327,018	83,15
327,281	71,15
327,545	-7,85
327,808	6,15
328,072	126,15
328,335	154,15
328,598	293,15
328,862	650,15
329,125	648,15
329,389	241,15
329,652	70,15
329,915	28,15
330,179	51,15
330,442	14,15
330,705	39,15
330,969	25,15
331,232	64,15
331,495	52,15
331,759	14,15
332,022	37,15
332,285	78,15
332,548	106,15
332,812	33,15
333,075	66,15
333,338	77,15
333,601	24,15
333,865	39,15
334,128	47,15
334,391	174,15
334,654	185,15
334,918	148,15
335,181	178,15
335,444	253,15
335,707	223,15
335,97	156,15
336,233	191,15
336,497	359,15
336,76	455,15
337,023	505,15
337,286	516,15
337,549	541,15
337,812	504,15
338,075	446,15
338,338	389,15
338,601	312,15
338,864	235,15
339,128	221,15
339,391	372,15
339,654	466,15
339,917	195,15
340,18	52,15
340,443	23,15
340,706	64,15
340,969	52,15
341,232	41,15
341,495	35,15
341,758	37,15
342,021	-11,85
342,284	-11,85
342,547	4,15
342,809	38,15
343,072	4,15
343,335	-26,85
343,598	-25,85
343,861	22,15
344,124	53,15
344,387	21,15
344,65	-1,85
344,913	1,15
345,176	14,15
345,438	-28,85
345,701	12,15
345,964	37,15
346,227	40,15
346,49	-15,85
346,753	-1,85
347,015	27,15
347,278	26,15
347,541	34,15
347,804	17,15
348,066	28,15
348,329	36,15
348,592	23,15
348,855	37,15
349,117	87,15
349,38	48,15
349,643	36,15
349,906	83,15
350,168	137,15
350,431	85,15
350,694	49,15
350,956	55,15
351,219	83,15
351,482	62,15
351,744	43,15
352,007	48,15
352,27	175,15
352,532	135,15
352,795	88,15
353,057	126,15
353,32	227,15
353,583	172,15
353,845	156,15
354,108	173,15
354,37	228,15
354,633	225,15
354,895	156,15
355,158	183,15
355,42	264,15
355,683	268,15
355,945	224,15
356,208	273,15
356,47	445,15
356,733	470,15
356,995	440,15
357,258	472,15
357,52	569,15
357,783	578,15
358,045	595,15
358,308	654,15
358,57	635,15
358,832	530,15
359,095	478,15
359,357	450,15
359,62	416,15
359,882	276,15
360,144	148,15
360,407	78,15
360,669	149,15
360,931	101,15
361,194	52,15
361,456	70,15
361,718	119,15
361,981	108,15
362,243	22,15
362,505	-14,85
362,768	55,15
363,03	110,15
363,292	-5,85
363,554	48,15
363,817	144,15
364,079	39,15
364,341	-44,85
364,603	-7,85
364,866	63,15
365,128	23,15
365,39	17,15
365,652	23,15
365,914	51,15
366,177	46,15
366,439	11,15
366,701	-25,85
366,963	40,15
367,225	75,15
367,487	15,15
367,749	7,15
368,012	32,15
368,274	44,15
368,536	4,15
368,798	13,15
369,06	45,15
369,322	92,15
369,584	31,15
369,846	12,15
370,108	85,15
370,37	74,15
370,632	24,15
370,894	24,15
371,156	105,15
371,418	111,15
371,68	59,15
371,942	81,15
372,204	146,15
372,466	112,15
372,728	78,15
372,99	87,15
373,252	101,15
373,514	102,15
373,776	55,15
374,038	105,15
374,3	213,15
374,562	144,15
374,823	84,15
375,085	82,15
375,347	189,15
375,609	173,15
375,871	129,15
376,133	134,15
376,395	154,15
376,656	106,15
376,918	48,15
377,18	97,15
377,442	153,15
377,704	101,15
377,965	86,15
378,227	88,15
378,489	187,15
378,751	181,15
379,013	141,15
379,274	157,15
379,536	260,15
379,798	276,15
380,059	240,15
380,321	282,15
380,583	382,15
380,845	448,15
381,106	445,15
381,368	437,15
381,63	397,15
381,891	410,15
382,153	419,15
382,415	538,15
382,676	678,15
382,938	810,15
383,199	892,15
383,461	1049,15
383,723	1227,15
383,984	1354,15
384,246	1486,15
384,507	1644,15
384,769	1862,15
385,03	2063,15
385,292	2362,15
385,554	2788,15
385,815	3125,15
386,077	3183,15
386,338	3210,15
386,6	3414,15
386,861	3595,15
387,123	3366,15
387,384	3424,15
387,646	4110,15
387,907	4200,15
388,168	2919,15
388,43	2705,15
388,691	4905,15
388,953	7600,15
389,214	6431,15
389,476	2308,15
389,737	647,15
389,998	351,15
390,26	226,15
390,521	106,15
390,782	120,15
391,044	156,15
391,305	85,15
391,566	97,15
391,828	179,15
392,089	211,15
392,35	95,15
392,612	45,15
392,873	57,15
393,134	125,15
393,396	164,15
393,657	88,15
393,918	96,15
394,179	157,15
394,441	103,15
394,702	63,15
394,963	101,15
395,224	177,15
395,486	172,15
395,747	65,15
396,008	58,15
396,269	114,15
396,53	88,15
396,791	25,15
397,053	73,15
397,314	105,15
397,575	69,15
397,836	23,15
398,097	20,15
398,358	50,15
398,619	34,15
398,88	21,15
399,142	40,15
399,403	133,15
399,664	102,15
399,925	42,15
400,186	60,15
400,447	138,15
400,708	77,15
400,969	-1,85
401,23	15,15
401,491	86,15
401,752	39,15
402,013	-11,85
402,274	28,15
402,535	89,15
402,796	22,15
403,057	-23,85
403,318	27,15
403,579	110,15
403,84	132,15
404,101	99,15
404,361	89,15
404,622	97,15
404,883	107,15
405,144	83,15
405,405	102,15
405,666	170,15
405,927	110,15
406,188	66,15
406,449	104,15
406,709	115,15
406,97	84,15
407,231	17,15
407,492	-19,85
407,753	29,15
408,013	60,15
408,274	16,15
408,535	-3,85
408,796	50,15
409,057	70,15
409,317	23,15
409,578	20,15
409,839	26,15
410,099	4,15
410,36	5,15
410,621	46,15
410,882	129,15
411,142	105,15
411,403	29,15
411,664	20,15
411,924	105,15
412,185	147,15
412,446	69,15
412,706	96,15
412,967	202,15
413,228	165,15
413,488	104,15
413,749	162,15
414,009	260,15
414,27	259,15
414,53	182,15
414,791	200,15
415,052	265,15
415,312	285,15
415,573	315,15
415,833	382,15
416,094	471,15
416,354	415,15
416,615	362,15
416,875	302,15
417,136	372,15
417,396	433,15
417,657	342,15
417,917	284,15
418,178	291,15
418,438	391,15
418,699	402,15
418,959	371,15
419,219	302,15
419,48	240,15
419,74	239,15
420,001	376,15
420,261	607,15
420,521	605,15
420,782	347,15
421,042	220,15
421,303	212,15
421,563	217,15
421,823	274,15
422,084	480,15
422,344	612,15
422,604	328,15
422,864	62,15
423,125	39,15
423,385	86,15
423,645	88,15
423,906	25,15
424,166	58,15
424,426	110,15
424,686	65,15
424,947	11,15
425,207	-1,85
425,467	73,15
425,727	74,15
425,987	9,15
426,248	7,15
426,508	110,15
426,768	117,15
427,028	51,15
427,288	58,15
427,548	127,15
427,809	118,15
428,069	13,15
428,329	69,15
428,589	185,15
428,849	101,15
429,109	24,15
429,369	11,15
429,629	74,15
429,889	66,15
430,149	12,15
430,41	1,15
430,67	60,15
430,93	89,15
431,19	27,15
431,45	90,15
431,71	233,15
431,97	190,15
432,23	18,15
432,49	-20,85
432,75	72,15
433,01	24,15
433,27	-6,85
433,53	18,15
433,789	118,15
434,049	96,15
434,309	31,15
434,569	53,15
434,829	95,15
435,089	73,15
435,349	25,15
435,609	45,15
435,869	89,15
436,129	71,15
436,388	-7,85
436,648	26,15
436,908	92,15
437,168	58,15
437,428	-30,85
437,688	-3,85
437,947	92,15
438,207	73,15
438,467	-21,85
438,727	16,15
438,986	128,15
439,246	93,15
439,506	-9,85
439,766	-28,85
440,025	58,15
440,285	47,15
440,545	-15,85
440,805	3,15
441,064	84,15
441,324	17,15
441,584	-14,85
441,843	-23,85
442,103	41,15
442,363	24,15
442,622	-41,85
442,882	-26,85
443,142	50,15
443,401	77,15
443,661	-1,85
443,92	-23,85
444,18	4,15
444,44	23,15
444,699	-27,85
444,959	-31,85
445,218	34,15
445,478	35,15
445,737	-10,85
445,997	-7,85
446,256	35,15
446,516	-0,85
446,776	-51,85
447,035	-47,85
447,294	15,15
447,554	33,15
447,813	-8,85
448,073	38,15
448,332	88,15
448,592	49,15
448,851	27,15
449,111	48,15
449,37	99,15
449,63	50,15
449,889	52,15
450,148	78,15
450,408	144,15
450,667	90,15
450,926	27,15
451,186	27,15
451,445	81,15
451,705	37,15
451,964	19,15
452,223	40,15
452,483	70,15
452,742	28,15
453,001	-34,85
453,26	25,15
453,52	113,15
453,779	85,15
454,038	-19,85
454,298	-2,85
454,557	40,15
454,816	50,15
455,075	55,15
455,334	78,15
455,594	93,15
455,853	67,15
456,112	37,15
456,371	14,15
456,63	70,15
456,89	30,15
457,149	-31,85
457,408	-3,85
457,667	60,15
457,926	93,15
458,185	6,15
458,445	22,15
458,704	45,15
458,963	61,15
459,222	-14,85
459,481	15,15
459,74	112,15
459,999	76,15
460,258	-7,85
460,517	-19,85
460,776	59,15
461,035	37,15
461,294	5,15
461,553	32,15
461,812	89,15
462,071	48,15
462,33	-48,85
462,589	-42,85
462,848	16,15
463,107	8,15
463,366	-16,85
463,625	-8,85
463,884	28,15
464,143	38,15
464,402	17,15
464,661	21,15
464,92	98,15
465,179	46,15
465,438	-12,85
465,696	2,15
465,955	51,15
466,214	39,15
466,473	19,15
466,732	26,15
466,991	52,15
467,249	55,15
467,508	-15,85
467,767	18,15
468,026	76,15
468,285	50,15
468,543	8,15
468,802	27,15
469,061	64,15
469,32	35,15
469,579	-23,85
469,837	3,15
470,096	73,15
470,355	29,15
470,613	-26,85
470,872	-16,85
471,131	62,15
471,39	82,15
471,648	-4,85
471,907	13,15
472,166	76,15
472,424	68,15
472,683	17,15
472,942	30,15
473,2	109,15
473,459	60,15
473,717	4,15
473,976	25,15
474,235	202,15
474,493	212,15
474,752	12,15
475,01	5,15
475,269	9,15
475,527	15,15
475,786	-32,85
476,044	12,15
476,303	28,15
476,562	33,15
476,82	3,15
477,079	95,15
477,337	208,15
477,596	91,15
477,854	7,15
478,112	6,15
478,371	61,15
478,629	35,15
478,888	10,15
479,146	4,15
479,405	82,15
479,663	47,15
479,921	-29,85
480,18	-9,85
480,438	54,15
480,697	87,15
480,955	1,15
481,213	48,15
481,472	144,15
481,73	117,15
481,988	40,15
482,247	25,15
482,505	102,15
482,763	122,15
483,022	20,15
483,28	20,15
483,538	84,15
483,796	58,15
484,055	-2,85
484,313	41,15
484,571	119,15
484,829	88,15
485,088	-11,85
485,346	6,15
485,604	61,15
485,862	148,15
486,121	321,15
486,379	50,15
486,637	133,15
486,895	221,15
487,153	91,15
487,411	36,15
487,67	57,15
487,928	60,15
488,186	14,15
488,444	22,15
488,702	105,15
488,96	113,15
489,218	54,15
489,476	83,15
489,734	104,15
489,992	53,15
490,251	-37,85
490,509	-4,85
490,767	47,15
491,025	18,15
491,283	13,15
491,541	45,15
491,799	127,15
492,057	114,15
492,315	12,15
492,573	29,15
492,831	70,15
493,089	59,15
493,347	-5,85
493,605	4,15
493,862	30,15
494,12	35,15
494,378	-35,85
494,636	-17,85
494,894	34,15
495,152	38,15
495,41	-33,85
495,668	0,15
495,926	77,15
496,183	77,15
496,441	29,15
496,699	50,15
496,957	142,15
497,215	97,15
497,473	17,15
497,73	25,15
497,988	62,15
498,246	13,15
498,504	8,15
498,762	63,15
499,019	82,15
499,277	-1,85
499,535	-40,85
499,793	-0,85
500,05	61,15
500,308	37,15
500,566	-3,85
500,823	-3,85
501,081	62,15
501,339	48,15
501,597	-2,85
501,854	9,15
502,112	61,15
502,37	93,15
502,627	17,15
502,885	39,15
503,142	102,15
503,4	49,15
503,658	-18,85
503,915	5,15
504,173	40,15
504,43	2,15
504,688	-33,85
504,946	14,15
505,203	137,15
505,461	69,15
505,718	-5,85
505,976	28,15
506,233	92,15
506,491	91,15
506,748	24,15
507,006	38,15
507,263	105,15
507,521	132,15
507,778	71,15
508,036	87,15
508,293	116,15
508,551	83,15
508,808	45,15
509,065	50,15
509,323	114,15
509,58	108,15
509,838	31,15
510,095	64,15
510,352	186,15
510,61	204,15
510,867	38,15
511,125	69,15
511,382	110,15
511,639	106,15
511,897	73,15
512,154	89,15
512,411	151,15
512,668	124,15
512,926	84,15
513,183	117,15
513,44	227,15
513,698	185,15
513,955	113,15
514,212	105,15
514,469	159,15
514,727	148,15
514,984	123,15
515,241	169,15
515,498	232,15
515,755	271,15
516,013	155,15
516,27	185,15
516,527	305,15
516,784	286,15
517,041	332,15
517,299	341,15
517,556	250,15
517,813	127,15
518,07	51,15
518,327	21,15
518,584	62,15
518,841	55,15
519,098	-7,85
519,355	10,15
519,612	111,15
519,87	152,15
520,127	3,15
520,384	6,15
520,641	73,15
520,898	55,15
521,155	-19,85
521,412	21,15
521,669	174,15
521,926	144,15
522,183	13,15
522,44	56,15
522,697	122,15
522,954	39,15
523,211	-8,85
523,468	14,15
523,724	70,15
523,981	16,15
524,238	-27,85
524,495	21,15
524,752	44,15
525,009	40,15
525,266	-14,85
525,523	10,15
525,78	39,15
526,036	89,15
526,293	24,15
526,55	53,15
526,807	110,15
527,064	41,15
527,321	0,15
527,577	8,15
527,834	60,15
528,091	36,15
528,348	-16,85
528,605	-1,85
528,861	85,15
529,118	47,15
529,375	-25,85
529,632	15,15
529,888	43,15
530,145	20,15
530,402	-23,85
530,658	2,15
530,915	52,15
531,172	29,15
531,428	6,15
531,685	-5,85
531,942	26,15
532,198	-4,85
532,455	-25,85
532,712	-7,85
532,968	58,15
533,225	47,15
533,482	-3,85
533,738	-3,85
533,995	54,15
534,251	39,15
534,508	-3,85
534,764	28,15
535,021	115,15
535,278	63,15
535,534	-1,85
535,791	-27,85
536,047	47,15
536,304	34,15
536,56	-14,85
536,817	-22,85
537,073	16,15
537,33	43,15
537,586	-10,85
537,842	26,15
538,099	131,15
538,355	127,15
538,612	-4,85
538,868	20,15
539,125	63,15
539,381	-18,85
539,637	-29,85
539,894	-6,85
540,15	53,15
540,407	32,15
540,663	23,15
540,919	42,15
541,176	78,15
541,432	32,15
541,688	7,15
541,945	35,15
542,201	60,15
542,457	37,15
542,714	25,15
542,97	-1,85
543,226	71,15
543,482	45,15
543,739	15,15
543,995	-1,85
544,251	40,15
544,507	21,15
544,764	5,15
545,02	22,15
545,276	80,15
545,532	73,15
545,788	2,15
546,045	14,15
546,301	52,15
546,557	34,15
546,813	31,15
547,069	56,15
547,325	177,15
547,581	123,15
547,838	22,15
548,094	11,15
548,35	59,15
548,606	24,15
548,862	-8,85
549,118	-2,85
549,374	30,15
549,63	48,15
549,886	-19,85
550,142	-0,85
550,398	70,15
550,654	68,15
550,91	21,15
551,166	41,15
551,422	72,15
551,678	60,15
551,934	-11,85
552,19	-12,85
552,446	70,15
552,702	39,15
552,958	-34,85
553,214	4,15
553,47	62,15
553,726	81,15
553,982	16,15
554,238	14,15
554,494	79,15
554,749	82,15
555,005	29,15
555,261	1,15
555,517	57,15
555,773	71,15
556,029	17,15
556,285	52,15
556,54	89,15
556,796	99,15
557,052	32,15
557,308	57,15
557,564	130,15
557,819	14,15
558,075	-2,85
558,331	5,15
558,587	53,15
558,842	101,15
559,098	45,15
559,354	27,15
559,61	44,15
559,865	94,15
560,121	23,15
560,377	11,15
560,632	62,15
560,888	80,15
561,144	13,15
561,399	58,15
561,655	138,15
561,911	93,15
562,166	16,15
562,422	62,15
562,678	112,15
562,933	78,15
563,189	10,15
563,444	27,15
563,7	74,15
563,956	111,15
564,211	71,15
564,467	56,15
564,722	97,15
564,978	46,15
565,233	-5,85
565,489	16,15
565,744	81,15
566	73,15
566,255	4,15
566,511	-14,85
566,766	79,15
567,022	92,15
567,277	-0,85
567,533	25,15
567,788	81,15
568,044	56,15
568,299	25,15
568,554	64,15
568,81	130,15
569,065	76,15
569,321	23,15
569,576	30,15
569,831	52,15
570,087	34,15
570,342	16,15
570,597	-6,85
570,853	32,15
571,108	61,15
571,363	8,15
571,619	-4,85
571,874	21,15
572,129	50,15
572,385	3,15
572,64	6,15
572,895	46,15
573,15	38,15
573,406	-7,85
573,661	13,15
573,916	72,15
574,171	46,15
574,427	-10,85
574,682	3,15
574,937	32,15
575,192	0,15
575,447	0,15
575,703	40,15
575,958	67,15
576,213	25,15
576,468	16,15
576,723	-2,85
576,978	95,15
577,233	165,15
577,489	-2,85
577,744	39,15
577,999	138,15
578,254	77,15
578,509	-5,85
578,764	19,15
579,019	93,15
579,274	14,15
579,529	-9,85
579,784	13,15
580,039	78,15
580,294	67,15
580,549	-3,85
580,804	25,15
581,059	81,15
581,314	24,15
581,569	-11,85
581,824	17,15
582,079	32,15
582,334	42,15
582,589	4,15
582,844	29,15
583,099	113,15
583,354	86,15
583,609	0,15
583,864	-8,85
584,118	65,15
584,373	64,15
584,628	29,15
584,883	11,15
585,138	34,15
585,393	-8,85
585,648	-28,85
585,902	-17,85
586,157	3,15
586,412	37,15
586,667	24,15
586,922	39,15
587,176	63,15
587,431	50,15
587,686	-4,85
587,941	-29,85
588,196	55,15
588,45	68,15
588,705	41,15
588,96	141,15
589,214	768,15
589,469	2239,15
589,724	3540,15
589,979	3758,15
590,233	3469,15
590,488	2557,15
590,743	1321,15
590,997	476,15
591,252	227,15
591,506	138,15
591,761	53,15
592,016	46,15
592,27	148,15
592,525	70,15
592,78	-26,85
593,034	-8,85
593,289	69,15
593,543	61,15
593,798	-13,85
594,052	1,15
594,307	67,15
594,561	1,15
594,816	-20,85
595,07	-0,85
595,325	50,15
595,579	48,15
595,834	-12,85
596,088	-31,85
596,343	13,15
596,597	-14,85
596,852	-33,85
597,106	-4,85
597,361	64,15
597,615	36,15
597,87	-13,85
598,124	-6,85
598,378	16,15
598,633	10,15
598,887	12,15
599,142	18,15
599,396	73,15
599,65	13,15
599,905	-18,85
600,159	5,15
600,413	76,15
600,668	39,15
600,922	11,15
601,176	9,15
601,431	72,15
601,685	104,15
601,939	49,15
602,193	54,15
602,448	92,15
602,702	76,15
602,956	-2,85
603,21	-16,85
603,465	57,15
603,719	71,15
603,973	56,15
604,227	76,15
604,481	111,15
604,736	53,15
604,99	20,15
605,244	2,15
605,498	54,15
605,752	37,15
606,006	1,15
606,261	-5,85
606,515	48,15
606,769	55,15
607,023	-2,85
607,277	2,15
607,531	24,15
607,785	13,15
608,039	6,15
608,293	15,15
608,547	101,15
608,801	36,15
609,055	-26,85
609,309	20,15
609,563	109,15
609,817	37,15
610,071	-26,85
610,325	-25,85
610,579	36,15
610,833	9,15
611,087	-27,85
611,341	12,15
611,595	62,15
611,849	32,15
612,103	-13,85
612,357	3,15
612,611	40,15
612,865	30,15
613,119	2,15
613,373	-12,85
613,627	8,15
613,88	29,15
614,134	-24,85
614,388	-12,85
614,642	17,15
614,896	-1,85
615,15	-9,85
615,404	3,15
615,657	62,15
615,911	40,15
616,165	-34,85
616,419	19,15
616,673	81,15
616,926	31,15
617,18	-40,85
617,434	4,15
617,688	84,15
617,941	60,15
618,195	18,15
618,449	-3,85
618,702	76,15
618,956	35,15
619,21	-9,85
619,463	5,15
619,717	39,15
619,971	29,15
620,224	-24,85
620,478	-35,85
620,732	19,15
620,985	21,15
621,239	-3,85
621,493	-2,85
621,746	38,15
622	27,15
622,253	9,15
622,507	5,15
622,761	44,15
623,014	15,15
623,268	-28,85
623,521	-48,85
623,775	-29,85
624,028	-15,85
624,282	-30,85
624,535	3,15
624,789	100,15
625,042	21,15
625,296	-8,85
625,549	-23,85
625,803	-14,85
626,056	-48,85
626,31	-52,85
626,563	-46,85
626,816	17,15
627,07	18,15
627,323	-56,85
627,577	-41,85
627,83	21,15
628,083	7,15
628,337	-8,85
628,59	-22,85
628,844	-4,85
629,097	-13,85
629,35	-29,85
629,604	-19,85
629,857	53,15
630,11	35,15
630,364	-12,85
630,617	4,15
630,87	54,15
631,123	47,15
631,377	-6,85
631,63	-3,85
631,883	70,15
632,136	22,15
632,39	-18,85
632,643	-5,85
632,896	16,15
633,149	34,15
633,403	9,15
633,656	-10,85
633,909	37,15
634,162	53,15
